prev_title,curr_title,type,n,ts
Main_Page,MapReduce,link,202,2025-06-12T08:01:00
Category:Machine_learning,RDD,link,165,2025-06-14T17:15:00
Main_Page,MapReduce,link,115,2025-06-02T17:58:00
Python_(programming_language),Partition_(databases),link,366,2025-06-12T19:54:00
Category:Machine_learning,PySpark,external,326,2025-06-20T14:19:00
Data_engineering,Partition_(databases),link,324,2025-06-18T01:47:00
Data_engineering,MapReduce,external,353,2025-06-12T13:23:00
Category:Machine_learning,Data_warehouse,link,458,2025-06-09T23:23:00
Main_Page,Broadcast_join,link,408,2025-06-16T10:22:00
ETL,Partition_(databases),external,315,2025-06-27T06:36:00
Search,RDD,link,222,2025-06-02T06:36:00
Data_engineering,PySpark,link,376,2025-06-26T17:36:00
Apache_Spark,Broadcast_join,link,224,2025-06-28T09:20:00
Python_(programming_language),Apache_Spark,link,24,2025-06-05T16:23:00
Apache_Spark,Lakehouse,link,356,2025-06-12T06:20:00
Search,Dataframe,link,74,2025-06-09T11:54:00
ELT,Partition_(databases),link,251,2025-06-08T01:04:00
ELT,Data_warehouse,external,350,2025-06-27T03:04:00
ELT,PySpark,link,466,2025-06-15T23:14:00
ETL,Partition_(databases),other,481,2025-06-15T10:02:00
ETL,Feature_store,other,185,2025-06-28T11:01:00
Search,Broadcast_join,link,444,2025-06-20T17:31:00
Category:Machine_learning,Category:Big_data,link,375,2025-06-15T11:49:00
Search,Broadcast_join,link,209,2025-06-16T01:49:00
Category:Machine_learning,Category:Big_data,link,36,2025-06-11T23:17:00
Apache_Spark,Data_warehouse,link,94,2025-06-11T17:20:00
Main_Page,SQL,link,46,2025-06-12T14:21:00
Main_Page,MapReduce,link,388,2025-06-02T14:02:00
Apache_Spark,Category:Big_data,external,99,2025-06-12T12:00:00
ELT,Feature_store,link,243,2025-06-19T04:01:00
Main_Page,MapReduce,link,157,2025-06-01T15:36:00
ELT,Data_warehouse,other,443,2025-06-05T16:18:00
Data_engineering,Partition_(databases),link,113,2025-06-04T11:27:00
ELT,Partition_(databases),link,239,2025-06-16T00:35:00
Main_Page,MapReduce,link,387,2025-06-15T10:00:00
Search,Dataframe,external,49,2025-06-10T23:15:00
Main_Page,Dataframe,external,327,2025-06-20T21:59:00
ELT,Data_warehouse,other,382,2025-06-04T12:26:00
Search,Broadcast_join,link,161,2025-06-11T14:32:00
ETL,Data_warehouse,other,210,2025-06-14T07:29:00
Apache_Spark,PySpark,link,130,2025-06-02T19:12:00
ELT,Partition_(databases),external,168,2025-06-28T06:50:00
Apache_Spark,SQL,other,495,2025-06-23T05:34:00
Apache_Spark,Dataframe,other,70,2025-06-25T19:42:00
Search,Lakehouse,link,1,2025-06-27T03:45:00
ETL,Category:Big_data,link,156,2025-06-16T09:18:00
Data_engineering,PySpark,link,450,2025-06-26T03:19:00
Main_Page,PySpark,link,391,2025-06-27T14:04:00
Python_(programming_language),Data_warehouse,link,170,2025-06-23T05:45:00
Python_(programming_language),Lakehouse,external,271,2025-06-13T20:20:00
Python_(programming_language),Data_warehouse,link,135,2025-06-23T23:20:00
ETL,Apache_Spark,link,493,2025-06-21T18:57:00
ELT,Lakehouse,external,320,2025-06-19T09:01:00
ETL,MapReduce,external,54,2025-06-26T00:00:00
ELT,MapReduce,link,264,2025-06-28T11:13:00
Main_Page,Feature_store,external,414,2025-06-03T16:08:00
Search,Dataframe,link,61,2025-06-25T02:54:00
ETL,Partition_(databases),external,237,2025-06-13T00:18:00
Category:Machine_learning,SQL,link,416,2025-06-15T19:08:00
Data_engineering,Broadcast_join,link,37,2025-06-07T01:10:00
Apache_Spark,Apache_Spark,link,164,2025-06-03T18:55:00
Data_engineering,Feature_store,link,493,2025-06-15T07:45:00
ELT,SQL,link,258,2025-06-20T17:11:00
Python_(programming_language),RDD,external,306,2025-06-22T02:30:00
ELT,Apache_Spark,link,353,2025-06-03T03:16:00
Python_(programming_language),Broadcast_join,link,310,2025-06-13T05:11:00
Main_Page,Dataframe,link,215,2025-06-18T13:28:00
ETL,Lakehouse,link,359,2025-06-16T07:03:00
ELT,SQL,other,409,2025-06-01T23:24:00
Python_(programming_language),Broadcast_join,external,161,2025-06-12T02:13:00
Category:Machine_learning,MapReduce,other,402,2025-06-02T06:55:00
Data_engineering,Feature_store,link,317,2025-06-23T13:35:00
Data_engineering,Apache_Spark,link,254,2025-06-12T00:39:00
Apache_Spark,Dataframe,link,15,2025-06-25T23:17:00
Category:Machine_learning,SQL,link,454,2025-06-04T10:46:00
ETL,PySpark,link,180,2025-06-17T19:33:00
ELT,Data_warehouse,link,482,2025-06-01T09:51:00
Apache_Spark,Lakehouse,link,134,2025-06-24T14:36:00
Apache_Spark,Apache_Spark,link,466,2025-06-27T12:19:00
ELT,Dataframe,link,86,2025-06-26T14:00:00
ELT,Dataframe,link,198,2025-06-03T16:11:00
Data_engineering,Apache_Spark,link,270,2025-06-24T22:12:00
Apache_Spark,Partition_(databases),link,236,2025-06-28T05:06:00
ETL,MapReduce,link,157,2025-06-15T01:48:00
Apache_Spark,Broadcast_join,link,471,2025-06-03T11:09:00
Python_(programming_language),PySpark,other,427,2025-06-15T06:34:00
Category:Machine_learning,Broadcast_join,external,70,2025-06-25T11:26:00
Main_Page,Dataframe,link,244,2025-06-02T20:58:00
Category:Machine_learning,Data_warehouse,link,311,2025-06-15T23:29:00
Main_Page,SQL,link,216,2025-06-07T05:07:00
ETL,Dataframe,external,331,2025-06-02T10:48:00
Python_(programming_language),Dataframe,link,90,2025-06-27T12:20:00
Data_engineering,PySpark,link,464,2025-06-07T06:20:00
Data_engineering,SQL,link,40,2025-06-03T14:13:00
ELT,Partition_(databases),external,140,2025-06-16T18:33:00
Data_engineering,Data_warehouse,other,178,2025-06-21T22:36:00
ETL,Partition_(databases),link,138,2025-06-20T22:18:00
Data_engineering,Partition_(databases),external,405,2025-06-27T01:29:00
ELT,Feature_store,link,105,2025-06-18T16:55:00
Main_Page,SQL,link,184,2025-06-22T08:50:00
Apache_Spark,Feature_store,external,331,2025-06-08T14:35:00
Apache_Spark,Partition_(databases),link,129,2025-06-10T20:06:00
Search,Feature_store,link,261,2025-06-19T05:26:00
Search,Broadcast_join,link,423,2025-06-02T04:26:00
Category:Machine_learning,Apache_Spark,link,103,2025-06-26T05:03:00
Category:Machine_learning,Dataframe,link,356,2025-06-15T04:00:00
Data_engineering,Partition_(databases),external,345,2025-06-18T06:14:00
ELT,SQL,link,183,2025-06-24T15:29:00
ETL,SQL,link,90,2025-06-19T12:13:00
Data_engineering,Dataframe,external,326,2025-06-15T06:37:00
ELT,Dataframe,other,5,2025-06-08T16:55:00
Apache_Spark,Apache_Spark,link,5,2025-06-06T10:29:00
Category:Machine_learning,Broadcast_join,link,16,2025-06-28T16:07:00
Data_engineering,RDD,external,40,2025-06-06T09:46:00
Data_engineering,RDD,other,19,2025-06-15T09:33:00
Category:Machine_learning,Lakehouse,link,7,2025-06-02T13:05:00
Main_Page,Broadcast_join,external,191,2025-06-15T15:46:00
Main_Page,Data_warehouse,link,358,2025-06-18T08:11:00
Main_Page,PySpark,link,228,2025-06-23T21:23:00
ELT,Apache_Spark,link,416,2025-06-09T10:54:00
Data_engineering,Lakehouse,link,7,2025-06-20T19:18:00
Search,MapReduce,link,18,2025-06-12T05:45:00
Python_(programming_language),SQL,external,138,2025-06-19T10:23:00
Data_engineering,RDD,external,424,2025-06-04T14:12:00
Data_engineering,Data_warehouse,link,221,2025-06-20T06:48:00
Category:Machine_learning,Broadcast_join,link,154,2025-06-12T20:18:00
Python_(programming_language),RDD,link,248,2025-06-09T18:40:00
ELT,Dataframe,link,407,2025-06-28T20:04:00
Main_Page,Lakehouse,link,39,2025-06-09T09:12:00
Search,RDD,external,246,2025-06-17T07:10:00
Category:Machine_learning,Category:Big_data,link,128,2025-06-02T07:11:00
Category:Machine_learning,Feature_store,external,465,2025-06-17T03:29:00
Data_engineering,PySpark,link,185,2025-06-19T20:47:00
Main_Page,SQL,link,73,2025-06-25T13:10:00
Search,Lakehouse,other,355,2025-06-28T01:13:00
ETL,MapReduce,link,276,2025-06-20T11:14:00
Python_(programming_language),Dataframe,link,393,2025-06-08T00:40:00
Apache_Spark,MapReduce,link,91,2025-06-23T05:10:00
Category:Machine_learning,Lakehouse,link,164,2025-06-20T10:41:00
Main_Page,Partition_(databases),link,127,2025-06-10T16:56:00
ETL,Partition_(databases),link,220,2025-06-01T16:29:00
ETL,RDD,other,455,2025-06-03T21:47:00
Search,MapReduce,external,469,2025-06-21T17:34:00
Python_(programming_language),Lakehouse,link,240,2025-06-14T11:07:00
ELT,Category:Big_data,link,413,2025-06-10T05:35:00
Main_Page,SQL,link,125,2025-06-19T07:20:00
ELT,PySpark,link,332,2025-06-09T01:11:00
Apache_Spark,Category:Big_data,link,48,2025-06-04T06:08:00
Apache_Spark,Partition_(databases),external,139,2025-06-25T06:49:00
ELT,Data_warehouse,link,275,2025-06-27T04:51:00
Main_Page,Lakehouse,link,375,2025-06-20T00:26:00
Main_Page,Category:Big_data,link,270,2025-06-14T03:07:00
Main_Page,Apache_Spark,link,308,2025-06-28T06:53:00
Search,Lakehouse,external,273,2025-06-11T15:33:00
ELT,Partition_(databases),other,178,2025-06-28T23:54:00
Category:Machine_learning,Feature_store,link,483,2025-06-25T13:35:00
Main_Page,Category:Big_data,other,146,2025-06-10T03:42:00
ETL,Lakehouse,other,4,2025-06-26T15:16:00
Python_(programming_language),Feature_store,link,432,2025-06-11T09:03:00
Data_engineering,RDD,link,431,2025-06-23T17:10:00
Apache_Spark,Apache_Spark,link,379,2025-06-24T19:15:00
Apache_Spark,PySpark,link,198,2025-06-17T16:21:00
Main_Page,Data_warehouse,link,453,2025-06-03T05:25:00
Category:Machine_learning,PySpark,link,89,2025-06-25T17:21:00
Search,Partition_(databases),link,417,2025-06-27T15:32:00
Search,Dataframe,link,438,2025-06-15T18:13:00
ETL,RDD,external,384,2025-06-26T09:01:00
Data_engineering,Category:Big_data,link,62,2025-06-12T03:14:00
Category:Machine_learning,PySpark,link,185,2025-06-23T06:20:00
Data_engineering,PySpark,link,425,2025-06-16T00:02:00
Category:Machine_learning,SQL,link,491,2025-06-13T15:59:00
Apache_Spark,Category:Big_data,link,73,2025-06-16T21:35:00
ETL,Category:Big_data,link,263,2025-06-08T02:21:00
Python_(programming_language),Broadcast_join,link,220,2025-06-06T23:17:00
Apache_Spark,SQL,external,246,2025-06-16T00:27:00
Apache_Spark,SQL,link,348,2025-06-24T10:46:00
Apache_Spark,Lakehouse,external,143,2025-06-07T18:00:00
Main_Page,Data_warehouse,other,5,2025-06-21T00:32:00
Main_Page,Dataframe,link,175,2025-06-20T07:03:00
Main_Page,RDD,link,180,2025-06-17T19:14:00
Category:Machine_learning,Category:Big_data,link,273,2025-06-02T02:45:00
Data_engineering,Dataframe,external,465,2025-06-19T12:31:00
ETL,MapReduce,link,93,2025-06-23T16:01:00
Category:Machine_learning,PySpark,external,193,2025-06-17T08:26:00
Data_engineering,Apache_Spark,link,261,2025-06-19T21:26:00
Category:Machine_learning,Partition_(databases),other,381,2025-06-05T04:12:00
ELT,Dataframe,link,396,2025-06-08T03:46:00
Category:Machine_learning,Apache_Spark,link,135,2025-06-20T12:37:00
Python_(programming_language),Partition_(databases),link,495,2025-06-07T17:35:00
ETL,Broadcast_join,link,460,2025-06-02T08:49:00
Search,Lakehouse,link,456,2025-06-13T12:03:00
Python_(programming_language),RDD,link,102,2025-06-20T03:15:00
Apache_Spark,Lakehouse,external,108,2025-06-08T17:47:00
Category:Machine_learning,Feature_store,other,463,2025-06-11T16:30:00
Search,SQL,other,466,2025-06-27T22:37:00
ETL,Category:Big_data,link,108,2025-06-27T06:16:00
Main_Page,Apache_Spark,external,440,2025-06-16T00:53:00
Apache_Spark,Category:Big_data,link,418,2025-06-09T14:13:00
Search,Lakehouse,external,246,2025-06-09T20:28:00
Search,Partition_(databases),link,267,2025-06-08T13:42:00
ELT,SQL,external,6,2025-06-10T12:07:00
Data_engineering,Lakehouse,link,428,2025-06-18T11:23:00
Category:Machine_learning,Partition_(databases),link,122,2025-06-17T19:49:00
Apache_Spark,Category:Big_data,other,78,2025-06-22T18:21:00
Main_Page,PySpark,link,90,2025-06-15T12:36:00
ELT,Category:Big_data,link,458,2025-06-22T18:52:00
Search,Dataframe,link,106,2025-06-21T19:25:00
Python_(programming_language),PySpark,link,210,2025-06-16T01:08:00
Main_Page,MapReduce,link,326,2025-06-03T02:48:00
ETL,Category:Big_data,link,376,2025-06-13T18:10:00
Data_engineering,Lakehouse,link,142,2025-06-02T15:54:00
Data_engineering,Category:Big_data,other,409,2025-06-05T19:27:00
Python_(programming_language),Data_warehouse,link,242,2025-06-07T04:38:00
Category:Machine_learning,Apache_Spark,link,112,2025-06-14T16:06:00
Data_engineering,SQL,link,118,2025-06-13T18:03:00
Category:Machine_learning,PySpark,external,69,2025-06-14T06:22:00
ETL,Feature_store,external,243,2025-06-01T11:38:00
Category:Machine_learning,Data_warehouse,link,398,2025-06-17T15:07:00
Data_engineering,RDD,link,124,2025-06-24T23:39:00
Data_engineering,MapReduce,other,63,2025-06-02T22:11:00
Python_(programming_language),SQL,link,211,2025-06-24T23:31:00
ELT,Feature_store,link,400,2025-06-06T17:35:00
ETL,Lakehouse,link,363,2025-06-13T06:01:00
Python_(programming_language),SQL,link,105,2025-06-25T20:39:00
Data_engineering,PySpark,other,402,2025-06-18T05:37:00
ELT,Category:Big_data,link,168,2025-06-09T02:35:00
Category:Machine_learning,RDD,link,274,2025-06-02T17:44:00
Search,Category:Big_data,link,107,2025-06-05T08:19:00
Python_(programming_language),SQL,external,365,2025-06-19T11:13:00
Category:Machine_learning,Dataframe,link,127,2025-06-25T22:28:00
Apache_Spark,Apache_Spark,link,311,2025-06-15T16:11:00
Data_engineering,Broadcast_join,link,213,2025-06-22T04:05:00
ELT,PySpark,external,499,2025-06-02T20:09:00
Data_engineering,Category:Big_data,other,451,2025-06-07T13:00:00
ELT,Data_warehouse,link,60,2025-06-18T04:13:00
Main_Page,Partition_(databases),external,327,2025-06-26T14:32:00
Data_engineering,MapReduce,link,196,2025-06-08T17:25:00
Main_Page,Apache_Spark,link,455,2025-06-23T17:53:00
Data_engineering,Partition_(databases),external,83,2025-06-02T10:18:00
Data_engineering,Lakehouse,external,396,2025-06-12T21:30:00
Data_engineering,Data_warehouse,link,401,2025-06-19T08:12:00
ELT,PySpark,external,294,2025-06-18T17:03:00
Search,Feature_store,external,283,2025-06-28T14:19:00
ETL,Partition_(databases),link,453,2025-06-08T21:04:00
Python_(programming_language),Feature_store,link,138,2025-06-07T01:27:00
Python_(programming_language),Category:Big_data,link,1,2025-06-20T07:05:00
Search,Data_warehouse,link,73,2025-06-09T02:48:00
Category:Machine_learning,MapReduce,other,94,2025-06-11T13:38:00
ETL,RDD,link,17,2025-06-02T19:26:00
Python_(programming_language),Dataframe,external,271,2025-06-08T16:46:00
ETL,PySpark,link,420,2025-06-11T15:40:00
Main_Page,Feature_store,link,120,2025-06-08T18:57:00
Apache_Spark,Lakehouse,link,409,2025-06-03T17:36:00
Data_engineering,Feature_store,link,186,2025-06-22T14:08:00
Python_(programming_language),PySpark,link,137,2025-06-26T19:40:00
Search,SQL,link,471,2025-06-22T19:33:00
ELT,RDD,link,431,2025-06-14T16:00:00
ELT,Category:Big_data,link,274,2025-06-18T22:44:00
Main_Page,SQL,link,343,2025-06-10T07:44:00
Data_engineering,MapReduce,link,134,2025-06-03T06:20:00
ETL,Lakehouse,other,160,2025-06-16T05:24:00
Python_(programming_language),RDD,other,433,2025-06-19T20:10:00
ELT,MapReduce,link,127,2025-06-06T19:27:00
ETL,Lakehouse,link,175,2025-06-12T11:01:00
Main_Page,SQL,external,370,2025-06-28T23:26:00
Python_(programming_language),Broadcast_join,link,453,2025-06-18T00:10:00
ELT,Dataframe,external,378,2025-06-07T21:44:00
Main_Page,RDD,link,334,2025-06-26T10:06:00
Category:Machine_learning,SQL,link,42,2025-06-08T19:38:00
ELT,Feature_store,link,95,2025-06-05T15:27:00
Data_engineering,Feature_store,link,474,2025-06-13T15:59:00
ELT,SQL,link,281,2025-06-13T02:51:00
Python_(programming_language),MapReduce,link,478,2025-06-12T10:42:00
Apache_Spark,RDD,external,350,2025-06-05T17:10:00
Data_engineering,Lakehouse,link,284,2025-06-08T10:57:00
ELT,Broadcast_join,link,6,2025-06-22T03:08:00
Search,SQL,external,249,2025-06-14T03:33:00
ETL,Feature_store,link,33,2025-06-28T13:06:00
Category:Machine_learning,Broadcast_join,link,461,2025-06-07T20:17:00
Python_(programming_language),Apache_Spark,external,83,2025-06-07T06:36:00
Apache_Spark,SQL,external,311,2025-06-19T21:03:00
Data_engineering,Partition_(databases),link,416,2025-06-13T10:43:00
Search,Category:Big_data,link,105,2025-06-02T05:31:00
Apache_Spark,MapReduce,external,89,2025-06-03T08:30:00
ELT,Feature_store,other,431,2025-06-12T12:29:00
Data_engineering,PySpark,link,97,2025-06-28T02:48:00
ELT,Feature_store,link,120,2025-06-09T02:44:00
Data_engineering,MapReduce,link,186,2025-06-18T08:30:00
ETL,Feature_store,link,203,2025-06-01T11:37:00
Apache_Spark,Partition_(databases),external,371,2025-06-22T00:32:00
Data_engineering,Lakehouse,external,376,2025-06-12T15:55:00
Data_engineering,MapReduce,external,392,2025-06-02T04:31:00
Data_engineering,Lakehouse,external,183,2025-06-10T14:55:00
ELT,SQL,link,206,2025-06-03T12:28:00
Python_(programming_language),Lakehouse,link,454,2025-06-16T09:37:00
Apache_Spark,Partition_(databases),link,40,2025-06-07T18:56:00
ETL,RDD,link,201,2025-06-18T08:53:00
Category:Machine_learning,PySpark,external,383,2025-06-09T07:58:00
Apache_Spark,Broadcast_join,link,456,2025-06-16T02:44:00
ELT,RDD,link,424,2025-06-05T11:35:00
Apache_Spark,SQL,link,99,2025-06-02T10:22:00
Python_(programming_language),Lakehouse,external,244,2025-06-17T04:17:00
Data_engineering,Broadcast_join,link,402,2025-06-19T08:29:00
Python_(programming_language),SQL,link,24,2025-06-15T03:21:00
Search,Broadcast_join,link,154,2025-06-26T21:21:00
Main_Page,Partition_(databases),link,91,2025-06-20T12:24:00
ETL,Apache_Spark,link,137,2025-06-28T23:30:00
ETL,Broadcast_join,link,374,2025-06-11T07:45:00
Python_(programming_language),RDD,link,167,2025-06-16T02:10:00
Main_Page,PySpark,link,443,2025-06-07T01:28:00
Category:Machine_learning,RDD,link,7,2025-06-02T06:08:00
Python_(programming_language),PySpark,external,309,2025-06-03T15:59:00
Main_Page,RDD,link,311,2025-06-01T11:44:00
Category:Machine_learning,Category:Big_data,link,104,2025-06-28T06:11:00
Data_engineering,Feature_store,link,375,2025-06-03T15:32:00
ELT,PySpark,link,55,2025-06-16T13:08:00
ETL,Partition_(databases),link,57,2025-06-24T21:46:00
Search,Broadcast_join,link,251,2025-06-11T06:17:00
Search,Feature_store,link,361,2025-06-05T02:53:00
Python_(programming_language),Apache_Spark,external,93,2025-06-27T21:25:00
ETL,Data_warehouse,external,148,2025-06-17T10:37:00
Category:Machine_learning,Lakehouse,link,292,2025-06-26T04:00:00
Search,Feature_store,external,356,2025-06-18T20:02:00
Python_(programming_language),Category:Big_data,external,216,2025-06-12T13:17:00
Data_engineering,MapReduce,external,59,2025-06-15T10:43:00
Data_engineering,Data_warehouse,link,221,2025-06-22T19:41:00
ETL,Lakehouse,link,142,2025-06-05T23:15:00
Apache_Spark,PySpark,external,291,2025-06-05T22:44:00
Python_(programming_language),RDD,link,382,2025-06-21T13:37:00
Python_(programming_language),Category:Big_data,external,380,2025-06-15T03:38:00
Python_(programming_language),PySpark,external,70,2025-06-20T20:48:00
Apache_Spark,Broadcast_join,link,493,2025-06-01T07:26:00
ETL,PySpark,link,263,2025-06-21T11:32:00
ETL,Category:Big_data,link,377,2025-06-17T18:21:00
Python_(programming_language),RDD,link,484,2025-06-16T06:56:00
Main_Page,Broadcast_join,link,71,2025-06-20T06:24:00
ETL,Feature_store,link,369,2025-06-03T18:33:00
ETL,Dataframe,link,49,2025-06-26T04:23:00
Category:Machine_learning,Category:Big_data,link,35,2025-06-16T10:39:00
ETL,PySpark,external,18,2025-06-24T22:16:00
Main_Page,SQL,link,21,2025-06-20T01:07:00
Apache_Spark,Broadcast_join,link,439,2025-06-17T16:31:00
Category:Machine_learning,Apache_Spark,external,275,2025-06-21T20:38:00
Main_Page,Lakehouse,external,19,2025-06-19T18:52:00
Data_engineering,RDD,link,341,2025-06-05T02:57:00
ELT,PySpark,external,110,2025-06-12T18:42:00
Data_engineering,Apache_Spark,link,399,2025-06-28T07:06:00
Main_Page,SQL,link,116,2025-06-17T15:27:00
ETL,Data_warehouse,link,148,2025-06-28T12:27:00
Data_engineering,SQL,link,89,2025-06-14T00:34:00
ELT,SQL,external,157,2025-06-22T14:14:00
Search,MapReduce,link,310,2025-06-10T15:18:00
Apache_Spark,Data_warehouse,link,60,2025-06-24T22:23:00
Category:Machine_learning,Category:Big_data,link,474,2025-06-11T00:35:00
Data_engineering,Lakehouse,link,370,2025-06-04T14:55:00
ELT,Category:Big_data,link,233,2025-06-19T12:11:00
Python_(programming_language),Apache_Spark,other,297,2025-06-07T00:39:00
Python_(programming_language),Partition_(databases),link,136,2025-06-06T14:05:00
Python_(programming_language),Data_warehouse,link,163,2025-06-06T12:46:00
Apache_Spark,Apache_Spark,other,243,2025-06-27T16:19:00
Category:Machine_learning,Data_warehouse,link,406,2025-06-21T10:41:00
ETL,Dataframe,external,411,2025-06-04T21:08:00
Category:Machine_learning,Data_warehouse,other,351,2025-06-01T16:29:00
Python_(programming_language),Lakehouse,link,152,2025-06-02T07:59:00
Python_(programming_language),SQL,link,470,2025-06-20T21:24:00
Main_Page,Category:Big_data,link,222,2025-06-24T02:31:00
ETL,Data_warehouse,link,278,2025-06-06T14:44:00
Search,Broadcast_join,link,43,2025-06-02T23:31:00
Data_engineering,Partition_(databases),link,426,2025-06-14T18:13:00
Category:Machine_learning,Broadcast_join,link,450,2025-06-06T13:15:00
Data_engineering,Partition_(databases),link,114,2025-06-26T06:53:00
Search,Category:Big_data,other,442,2025-06-02T15:52:00
Category:Machine_learning,Feature_store,other,393,2025-06-27T22:35:00
Python_(programming_language),Data_warehouse,external,137,2025-06-13T06:07:00
Apache_Spark,Dataframe,link,148,2025-06-09T11:15:00
Data_engineering,Partition_(databases),link,330,2025-06-25T23:46:00
Apache_Spark,SQL,link,322,2025-06-02T01:31:00
Apache_Spark,Broadcast_join,other,203,2025-06-17T18:17:00
Category:Machine_learning,Feature_store,link,306,2025-06-21T12:51:00
Category:Machine_learning,Partition_(databases),external,58,2025-06-04T01:26:00
Apache_Spark,Apache_Spark,external,449,2025-06-21T07:19:00
ETL,Lakehouse,external,272,2025-06-23T13:45:00
Data_engineering,Apache_Spark,other,469,2025-06-05T19:09:00
Main_Page,SQL,link,34,2025-06-17T23:12:00
Search,RDD,link,270,2025-06-15T12:04:00
Data_engineering,Feature_store,external,311,2025-06-22T08:57:00
Search,RDD,external,332,2025-06-07T10:03:00
Category:Machine_learning,SQL,link,430,2025-06-14T18:58:00
Python_(programming_language),RDD,link,459,2025-06-03T23:19:00
ETL,SQL,link,326,2025-06-04T04:25:00
Search,MapReduce,link,350,2025-06-25T17:10:00
Data_engineering,Apache_Spark,link,278,2025-06-24T00:58:00
ETL,Broadcast_join,other,424,2025-06-18T02:34:00
Main_Page,Category:Big_data,link,5,2025-06-01T08:17:00
Python_(programming_language),Category:Big_data,link,164,2025-06-21T09:36:00
ELT,Data_warehouse,link,273,2025-06-23T14:39:00
Category:Machine_learning,SQL,other,457,2025-06-02T19:32:00
Apache_Spark,Apache_Spark,link,109,2025-06-23T01:05:00
Python_(programming_language),Feature_store,link,79,2025-06-25T11:26:00
Python_(programming_language),Broadcast_join,external,264,2025-06-20T08:32:00
ETL,MapReduce,other,62,2025-06-06T00:35:00
ELT,PySpark,external,28,2025-06-19T01:17:00
Category:Machine_learning,RDD,other,298,2025-06-24T04:33:00
Category:Machine_learning,Category:Big_data,external,240,2025-06-10T13:24:00
Apache_Spark,SQL,link,463,2025-06-21T07:35:00
Python_(programming_language),Lakehouse,link,163,2025-06-27T07:17:00
ETL,PySpark,link,388,2025-06-16T03:45:00
Search,PySpark,link,391,2025-06-16T02:54:00
Main_Page,Broadcast_join,link,379,2025-06-22T21:29:00
Apache_Spark,MapReduce,link,92,2025-06-25T16:17:00
Main_Page,Apache_Spark,other,56,2025-06-06T14:39:00
Category:Machine_learning,MapReduce,link,315,2025-06-11T16:01:00
Search,Apache_Spark,link,94,2025-06-13T12:55:00
Data_engineering,MapReduce,external,204,2025-06-28T18:02:00
Data_engineering,Dataframe,link,158,2025-06-19T16:30:00
Category:Machine_learning,SQL,link,350,2025-06-19T14:50:00
Data_engineering,SQL,external,148,2025-06-16T19:44:00
Data_engineering,MapReduce,link,411,2025-06-08T18:26:00
Python_(programming_language),Apache_Spark,other,245,2025-06-08T23:24:00
ETL,Broadcast_join,external,283,2025-06-10T23:52:00
Apache_Spark,Feature_store,link,369,2025-06-18T18:17:00
Python_(programming_language),Apache_Spark,link,347,2025-06-24T15:23:00
Category:Machine_learning,Dataframe,link,117,2025-06-10T14:14:00
Python_(programming_language),Partition_(databases),external,326,2025-06-08T09:08:00
Search,Partition_(databases),link,245,2025-06-24T15:58:00
Category:Machine_learning,Apache_Spark,link,33,2025-06-04T01:49:00
Data_engineering,SQL,link,409,2025-06-18T08:34:00
ETL,RDD,link,481,2025-06-07T12:34:00
Apache_Spark,Partition_(databases),link,1,2025-06-13T11:10:00
Main_Page,SQL,link,417,2025-06-16T13:22:00
ETL,Dataframe,other,313,2025-06-18T13:56:00
Main_Page,Feature_store,link,432,2025-06-01T14:24:00
Main_Page,PySpark,other,495,2025-06-21T14:14:00
Main_Page,Partition_(databases),external,157,2025-06-21T12:56:00
ELT,Partition_(databases),other,82,2025-06-12T14:39:00
Search,PySpark,link,178,2025-06-22T00:23:00
Main_Page,Data_warehouse,link,282,2025-06-24T19:26:00
Main_Page,Data_warehouse,link,471,2025-06-10T21:46:00
Category:Machine_learning,RDD,link,299,2025-06-28T03:26:00
Data_engineering,Data_warehouse,link,158,2025-06-04T19:20:00
Search,RDD,link,345,2025-06-28T04:21:00
ETL,PySpark,link,195,2025-06-22T07:00:00
Main_Page,MapReduce,link,364,2025-06-03T18:56:00
Search,SQL,other,227,2025-06-20T15:55:00
Apache_Spark,Category:Big_data,link,470,2025-06-12T06:06:00
Main_Page,SQL,link,452,2025-06-09T11:00:00
Python_(programming_language),Category:Big_data,external,140,2025-06-14T14:09:00
Data_engineering,Partition_(databases),link,415,2025-06-12T03:25:00
Data_engineering,MapReduce,link,109,2025-06-12T10:15:00
ELT,Category:Big_data,link,127,2025-06-20T11:26:00
Python_(programming_language),Data_warehouse,external,427,2025-06-21T09:51:00
Python_(programming_language),Broadcast_join,link,288,2025-06-18T13:36:00
Python_(programming_language),Category:Big_data,other,156,2025-06-10T15:47:00
Python_(programming_language),Category:Big_data,link,42,2025-06-21T10:04:00
Search,Feature_store,link,19,2025-06-08T03:01:00
Main_Page,RDD,link,395,2025-06-16T09:41:00
ELT,Lakehouse,external,385,2025-06-02T05:47:00
Apache_Spark,Dataframe,external,326,2025-06-11T04:20:00
Category:Machine_learning,Data_warehouse,other,336,2025-06-12T21:14:00
Apache_Spark,MapReduce,link,96,2025-06-14T00:36:00
ETL,Lakehouse,external,430,2025-06-19T23:25:00
ELT,Dataframe,external,314,2025-06-24T19:58:00
ELT,Dataframe,link,89,2025-06-17T05:47:00
Main_Page,Partition_(databases),link,452,2025-06-21T15:04:00
Python_(programming_language),Category:Big_data,external,55,2025-06-01T06:02:00
ETL,Feature_store,external,5,2025-06-17T02:59:00
