prev_title,curr_title,type,n,ts
Apache_Spark,Apache_Spark,link,451,2025-07-27T05:44:00
ELT,Category:Big_data,other,46,2025-07-08T00:47:00
Main_Page,SQL,link,360,2025-07-01T01:18:00
Apache_Spark,Partition_(databases),link,411,2025-07-28T22:45:00
Apache_Spark,SQL,link,217,2025-07-24T14:08:00
ETL,Broadcast_join,external,139,2025-07-03T04:55:00
Python_(programming_language),Category:Big_data,link,460,2025-07-14T13:25:00
Apache_Spark,Data_warehouse,external,383,2025-07-03T21:49:00
Python_(programming_language),Partition_(databases),link,176,2025-07-01T08:07:00
ELT,Dataframe,link,290,2025-07-01T23:29:00
ELT,RDD,other,78,2025-07-07T11:09:00
Data_engineering,RDD,link,371,2025-07-02T18:13:00
Main_Page,Dataframe,external,413,2025-07-03T20:25:00
Data_engineering,Partition_(databases),link,326,2025-07-22T09:54:00
Main_Page,RDD,link,397,2025-07-14T15:09:00
Apache_Spark,Partition_(databases),other,331,2025-07-04T23:33:00
Category:Machine_learning,Category:Big_data,link,180,2025-07-18T05:49:00
Data_engineering,Category:Big_data,link,215,2025-07-25T11:45:00
Main_Page,Data_warehouse,link,169,2025-07-19T02:28:00
Category:Machine_learning,MapReduce,link,189,2025-07-27T18:49:00
ELT,Broadcast_join,link,110,2025-07-28T11:09:00
Main_Page,SQL,link,419,2025-07-05T18:05:00
Apache_Spark,PySpark,link,253,2025-07-06T11:29:00
Category:Machine_learning,Data_warehouse,external,265,2025-07-26T05:08:00
Data_engineering,Data_warehouse,external,438,2025-07-02T13:46:00
Data_engineering,PySpark,other,238,2025-07-15T16:32:00
Main_Page,Apache_Spark,link,292,2025-07-03T00:20:00
ELT,PySpark,external,274,2025-07-28T04:40:00
Python_(programming_language),Category:Big_data,link,235,2025-07-26T06:53:00
Python_(programming_language),Category:Big_data,link,90,2025-07-16T03:43:00
ETL,Data_warehouse,external,328,2025-07-10T15:12:00
Main_Page,Dataframe,link,185,2025-07-08T06:49:00
Search,Partition_(databases),link,468,2025-07-27T06:41:00
ETL,Apache_Spark,other,110,2025-07-26T04:09:00
Main_Page,Dataframe,external,469,2025-07-25T21:33:00
Category:Machine_learning,Apache_Spark,link,499,2025-07-27T01:20:00
ELT,PySpark,other,80,2025-07-27T08:20:00
Search,Apache_Spark,external,71,2025-07-02T08:21:00
Data_engineering,Lakehouse,link,91,2025-07-12T13:58:00
Data_engineering,Broadcast_join,link,129,2025-07-20T18:25:00
ETL,MapReduce,link,350,2025-07-24T19:07:00
Category:Machine_learning,PySpark,external,135,2025-07-03T15:07:00
Apache_Spark,Feature_store,link,170,2025-07-20T09:46:00
Data_engineering,PySpark,external,83,2025-07-07T11:00:00
ELT,RDD,external,108,2025-07-24T13:46:00
Data_engineering,Category:Big_data,link,177,2025-07-08T05:19:00
Python_(programming_language),Broadcast_join,link,36,2025-07-11T12:19:00
Python_(programming_language),MapReduce,external,186,2025-07-22T07:33:00
Python_(programming_language),PySpark,link,384,2025-07-01T08:23:00
Main_Page,RDD,link,405,2025-07-18T17:16:00
ETL,Dataframe,link,384,2025-07-10T01:40:00
ETL,MapReduce,external,377,2025-07-22T04:56:00
ETL,Dataframe,external,282,2025-07-18T04:40:00
Apache_Spark,SQL,link,21,2025-07-23T03:23:00
Data_engineering,Lakehouse,link,155,2025-07-11T23:19:00
ETL,Category:Big_data,link,292,2025-07-21T04:14:00
Search,SQL,link,424,2025-07-05T08:04:00
ETL,PySpark,other,367,2025-07-10T22:36:00
Python_(programming_language),RDD,external,238,2025-07-21T07:04:00
Python_(programming_language),SQL,link,117,2025-07-16T01:22:00
ETL,SQL,link,239,2025-07-15T23:10:00
Search,Partition_(databases),link,75,2025-07-14T23:14:00
Category:Machine_learning,Feature_store,link,80,2025-07-04T00:29:00
Search,Feature_store,link,395,2025-07-02T06:55:00
Category:Machine_learning,Lakehouse,link,171,2025-07-04T15:50:00
ELT,Category:Big_data,link,438,2025-07-21T00:51:00
Python_(programming_language),Data_warehouse,link,294,2025-07-16T18:04:00
Apache_Spark,PySpark,link,381,2025-07-03T12:47:00
Apache_Spark,Dataframe,external,210,2025-07-19T11:40:00
Category:Machine_learning,RDD,link,222,2025-07-25T05:07:00
Category:Machine_learning,Apache_Spark,link,338,2025-07-15T14:35:00
Category:Machine_learning,Dataframe,link,63,2025-07-23T03:39:00
Search,Feature_store,link,9,2025-07-25T18:06:00
Apache_Spark,MapReduce,link,371,2025-07-06T05:04:00
Data_engineering,Dataframe,link,317,2025-07-09T21:59:00
ETL,Data_warehouse,link,128,2025-07-13T20:43:00
ETL,Partition_(databases),external,196,2025-07-17T12:08:00
ELT,Data_warehouse,external,329,2025-07-02T07:58:00
Python_(programming_language),Lakehouse,link,280,2025-07-12T15:37:00
ELT,Apache_Spark,other,361,2025-07-21T06:49:00
Python_(programming_language),MapReduce,link,130,2025-07-13T16:29:00
ELT,RDD,other,426,2025-07-23T21:21:00
ELT,Broadcast_join,link,103,2025-07-11T13:45:00
ETL,SQL,link,323,2025-07-21T06:47:00
Category:Machine_learning,Broadcast_join,link,38,2025-07-26T09:22:00
Data_engineering,Dataframe,link,119,2025-07-12T05:58:00
Main_Page,SQL,external,262,2025-07-28T09:29:00
Category:Machine_learning,PySpark,link,322,2025-07-16T19:17:00
Search,RDD,link,433,2025-07-08T20:11:00
Apache_Spark,Data_warehouse,link,126,2025-07-13T18:33:00
Apache_Spark,Lakehouse,link,38,2025-07-22T08:40:00
Main_Page,Broadcast_join,link,431,2025-07-18T16:24:00
Apache_Spark,Partition_(databases),link,100,2025-07-01T22:49:00
Apache_Spark,Partition_(databases),external,419,2025-07-13T21:12:00
Category:Machine_learning,RDD,external,25,2025-07-15T01:52:00
Main_Page,RDD,link,87,2025-07-26T23:01:00
Data_engineering,Partition_(databases),external,184,2025-07-07T03:51:00
Main_Page,Dataframe,external,428,2025-07-04T14:29:00
Main_Page,Lakehouse,link,452,2025-07-03T04:34:00
Apache_Spark,Apache_Spark,link,52,2025-07-07T04:40:00
ELT,Lakehouse,link,381,2025-07-02T21:59:00
Search,Dataframe,link,212,2025-07-16T11:38:00
Python_(programming_language),MapReduce,other,190,2025-07-13T20:48:00
Data_engineering,Apache_Spark,link,33,2025-07-06T09:42:00
ETL,PySpark,other,355,2025-07-24T14:47:00
Data_engineering,Broadcast_join,link,431,2025-07-11T07:06:00
Main_Page,Lakehouse,link,249,2025-07-02T00:12:00
Apache_Spark,Partition_(databases),other,149,2025-07-14T00:13:00
Data_engineering,Apache_Spark,link,261,2025-07-05T12:44:00
Data_engineering,RDD,link,70,2025-07-07T05:40:00
Category:Machine_learning,RDD,link,248,2025-07-25T12:59:00
Category:Machine_learning,Apache_Spark,link,449,2025-07-19T00:28:00
Apache_Spark,Apache_Spark,link,428,2025-07-18T14:13:00
Python_(programming_language),Lakehouse,external,410,2025-07-19T02:10:00
Category:Machine_learning,SQL,link,143,2025-07-03T08:34:00
ELT,Dataframe,external,345,2025-07-18T18:54:00
Python_(programming_language),Category:Big_data,link,332,2025-07-17T11:33:00
ETL,Apache_Spark,link,22,2025-07-13T02:01:00
Main_Page,Lakehouse,link,247,2025-07-01T22:35:00
ELT,SQL,link,204,2025-07-21T10:39:00
Search,Feature_store,external,44,2025-07-04T13:18:00
Data_engineering,PySpark,link,337,2025-07-28T14:04:00
Category:Machine_learning,RDD,link,128,2025-07-03T20:19:00
Category:Machine_learning,Feature_store,other,218,2025-07-10T18:05:00
Main_Page,Broadcast_join,link,432,2025-07-15T03:34:00
Python_(programming_language),Category:Big_data,link,321,2025-07-05T06:21:00
Category:Machine_learning,Category:Big_data,link,163,2025-07-11T15:43:00
Category:Machine_learning,Data_warehouse,external,433,2025-07-23T00:01:00
ETL,Dataframe,link,101,2025-07-28T18:10:00
Category:Machine_learning,Broadcast_join,link,472,2025-07-06T22:44:00
Category:Machine_learning,Partition_(databases),link,272,2025-07-26T09:50:00
ETL,Feature_store,link,360,2025-07-07T20:49:00
Apache_Spark,Feature_store,link,341,2025-07-09T21:14:00
Search,RDD,link,193,2025-07-09T07:51:00
Apache_Spark,Apache_Spark,link,81,2025-07-20T16:04:00
Data_engineering,RDD,link,295,2025-07-09T22:43:00
Data_engineering,Apache_Spark,link,274,2025-07-24T03:29:00
Python_(programming_language),Broadcast_join,link,136,2025-07-08T02:36:00
Python_(programming_language),Lakehouse,link,49,2025-07-15T22:21:00
Main_Page,SQL,link,406,2025-07-15T14:49:00
Apache_Spark,Feature_store,external,303,2025-07-10T06:28:00
Python_(programming_language),RDD,link,410,2025-07-06T01:05:00
Data_engineering,PySpark,link,18,2025-07-11T21:52:00
Category:Machine_learning,MapReduce,link,43,2025-07-28T18:10:00
Search,Dataframe,link,301,2025-07-20T02:48:00
Python_(programming_language),SQL,other,129,2025-07-20T02:19:00
Apache_Spark,Dataframe,link,196,2025-07-19T01:03:00
ETL,PySpark,link,24,2025-07-12T08:10:00
Apache_Spark,Broadcast_join,other,371,2025-07-26T03:07:00
Python_(programming_language),Category:Big_data,other,402,2025-07-17T08:50:00
Python_(programming_language),Data_warehouse,link,492,2025-07-05T20:09:00
Category:Machine_learning,PySpark,link,4,2025-07-25T06:51:00
Category:Machine_learning,Partition_(databases),link,26,2025-07-05T10:31:00
Apache_Spark,RDD,link,369,2025-07-24T10:15:00
ELT,Category:Big_data,link,270,2025-07-21T02:14:00
Python_(programming_language),MapReduce,link,150,2025-07-17T12:29:00
Main_Page,RDD,link,338,2025-07-19T07:00:00
Category:Machine_learning,Category:Big_data,link,195,2025-07-20T17:06:00
Main_Page,RDD,link,53,2025-07-28T23:38:00
ELT,Feature_store,link,382,2025-07-20T06:41:00
Python_(programming_language),MapReduce,other,342,2025-07-14T11:51:00
ELT,Data_warehouse,link,452,2025-07-01T03:23:00
ETL,Data_warehouse,link,241,2025-07-26T04:25:00
Main_Page,PySpark,link,15,2025-07-26T12:56:00
Category:Machine_learning,PySpark,external,150,2025-07-16T04:31:00
Main_Page,SQL,link,243,2025-07-06T23:41:00
ETL,Apache_Spark,link,83,2025-07-20T00:14:00
Python_(programming_language),Feature_store,link,445,2025-07-04T00:06:00
Data_engineering,Data_warehouse,link,256,2025-07-12T16:12:00
ETL,PySpark,link,62,2025-07-15T05:04:00
Apache_Spark,Partition_(databases),other,394,2025-07-25T11:50:00
Python_(programming_language),SQL,link,354,2025-07-11T18:54:00
ELT,Category:Big_data,link,386,2025-07-21T09:48:00
ELT,Broadcast_join,link,140,2025-07-04T14:23:00
Data_engineering,Lakehouse,link,114,2025-07-04T12:52:00
ELT,PySpark,link,337,2025-07-25T22:42:00
Data_engineering,RDD,link,375,2025-07-21T02:21:00
ETL,Category:Big_data,link,102,2025-07-03T01:29:00
Category:Machine_learning,Partition_(databases),link,440,2025-07-21T00:13:00
Data_engineering,MapReduce,link,415,2025-07-22T21:18:00
Main_Page,Partition_(databases),external,471,2025-07-16T15:30:00
ETL,RDD,link,266,2025-07-24T17:32:00
Data_engineering,Apache_Spark,link,239,2025-07-01T19:01:00
Category:Machine_learning,Category:Big_data,external,59,2025-07-13T18:18:00
Main_Page,Category:Big_data,link,96,2025-07-15T08:17:00
ETL,Partition_(databases),link,429,2025-07-07T09:45:00
Main_Page,Category:Big_data,external,343,2025-07-07T18:59:00
ETL,SQL,link,148,2025-07-07T11:53:00
Python_(programming_language),MapReduce,external,244,2025-07-27T02:32:00
Data_engineering,Lakehouse,link,382,2025-07-01T11:32:00
ELT,PySpark,external,104,2025-07-06T14:35:00
Data_engineering,PySpark,link,76,2025-07-17T17:50:00
Category:Machine_learning,Dataframe,link,85,2025-07-02T21:08:00
ETL,SQL,external,162,2025-07-21T07:26:00
ETL,Lakehouse,link,78,2025-07-09T09:57:00
Data_engineering,Lakehouse,link,391,2025-07-25T08:49:00
Apache_Spark,MapReduce,link,231,2025-07-02T20:46:00
ETL,Dataframe,link,374,2025-07-17T05:00:00
Python_(programming_language),Partition_(databases),link,100,2025-07-01T05:45:00
Main_Page,Data_warehouse,link,175,2025-07-11T22:06:00
ELT,Category:Big_data,other,167,2025-07-24T05:26:00
Category:Machine_learning,PySpark,link,389,2025-07-19T07:28:00
ETL,Apache_Spark,link,238,2025-07-22T00:40:00
Search,SQL,link,183,2025-07-01T08:22:00
Data_engineering,Category:Big_data,link,333,2025-07-19T18:32:00
Main_Page,Apache_Spark,link,6,2025-07-21T13:20:00
Data_engineering,Broadcast_join,link,268,2025-07-28T07:15:00
Data_engineering,Lakehouse,link,267,2025-07-11T01:33:00
Category:Machine_learning,Partition_(databases),link,111,2025-07-27T14:08:00
Python_(programming_language),MapReduce,link,498,2025-07-05T16:36:00
Main_Page,Data_warehouse,link,198,2025-07-26T05:27:00
ELT,Feature_store,link,66,2025-07-20T19:50:00
Python_(programming_language),Category:Big_data,link,260,2025-07-10T15:16:00
Main_Page,Dataframe,link,187,2025-07-03T22:19:00
Apache_Spark,Category:Big_data,external,18,2025-07-26T12:39:00
Search,MapReduce,other,420,2025-07-16T03:47:00
ELT,Category:Big_data,link,4,2025-07-21T19:46:00
Python_(programming_language),Partition_(databases),link,205,2025-07-22T10:47:00
Main_Page,Apache_Spark,link,391,2025-07-21T17:35:00
Python_(programming_language),Partition_(databases),external,135,2025-07-25T23:19:00
Data_engineering,Data_warehouse,link,434,2025-07-25T00:52:00
ETL,PySpark,link,123,2025-07-01T09:03:00
ELT,Data_warehouse,link,373,2025-07-04T05:24:00
Main_Page,Apache_Spark,link,347,2025-07-03T19:47:00
Search,Lakehouse,other,162,2025-07-24T11:00:00
ETL,Broadcast_join,link,475,2025-07-17T00:15:00
ELT,MapReduce,link,269,2025-07-24T07:50:00
Python_(programming_language),Apache_Spark,other,120,2025-07-10T15:10:00
ELT,SQL,link,306,2025-07-18T05:21:00
ELT,Feature_store,link,57,2025-07-08T07:12:00
Data_engineering,Broadcast_join,link,329,2025-07-04T09:19:00
Python_(programming_language),Broadcast_join,link,404,2025-07-14T23:53:00
Apache_Spark,MapReduce,link,246,2025-07-08T00:35:00
Apache_Spark,Feature_store,link,47,2025-07-15T10:26:00
Python_(programming_language),Broadcast_join,link,140,2025-07-22T06:37:00
Python_(programming_language),Broadcast_join,link,370,2025-07-02T17:46:00
Python_(programming_language),Partition_(databases),link,477,2025-07-01T02:26:00
Data_engineering,Dataframe,external,288,2025-07-14T00:40:00
Apache_Spark,Feature_store,link,414,2025-07-19T18:23:00
ELT,Dataframe,external,242,2025-07-15T07:17:00
ETL,Broadcast_join,link,236,2025-07-12T02:33:00
ELT,Partition_(databases),link,183,2025-07-19T13:01:00
Search,PySpark,link,312,2025-07-26T10:04:00
Python_(programming_language),Category:Big_data,link,72,2025-07-07T10:33:00
ETL,PySpark,link,408,2025-07-04T17:14:00
Main_Page,MapReduce,other,251,2025-07-03T07:05:00
Search,RDD,link,72,2025-07-03T23:46:00
ETL,Dataframe,link,170,2025-07-11T11:22:00
Search,Feature_store,link,250,2025-07-17T07:49:00
ELT,PySpark,link,42,2025-07-03T12:32:00
Category:Machine_learning,Partition_(databases),external,43,2025-07-21T11:30:00
Data_engineering,Partition_(databases),link,140,2025-07-23T13:11:00
Python_(programming_language),Lakehouse,link,197,2025-07-06T19:33:00
Search,Partition_(databases),external,242,2025-07-26T22:33:00
Main_Page,Category:Big_data,link,403,2025-07-01T03:14:00
Search,Partition_(databases),link,115,2025-07-19T15:43:00
ETL,Data_warehouse,link,276,2025-07-04T02:24:00
Apache_Spark,RDD,link,150,2025-07-22T22:09:00
Search,Feature_store,link,203,2025-07-11T13:04:00
ELT,PySpark,link,13,2025-07-11T19:39:00
Category:Machine_learning,Partition_(databases),external,336,2025-07-20T05:49:00
Python_(programming_language),Category:Big_data,link,186,2025-07-11T05:49:00
Search,MapReduce,link,485,2025-07-11T01:05:00
Main_Page,Broadcast_join,link,297,2025-07-14T14:01:00
ELT,Category:Big_data,link,473,2025-07-02T03:09:00
ETL,Data_warehouse,link,112,2025-07-28T03:09:00
Apache_Spark,Apache_Spark,link,412,2025-07-27T16:35:00
ETL,Feature_store,link,273,2025-07-10T22:17:00
Search,Broadcast_join,link,230,2025-07-01T07:26:00
Data_engineering,Lakehouse,link,474,2025-07-12T10:25:00
Search,Data_warehouse,link,469,2025-07-25T04:18:00
Python_(programming_language),PySpark,link,433,2025-07-13T20:39:00
Apache_Spark,MapReduce,link,185,2025-07-05T06:43:00
Main_Page,RDD,link,353,2025-07-15T22:42:00
Category:Machine_learning,Data_warehouse,link,324,2025-07-17T14:20:00
Main_Page,SQL,link,413,2025-07-14T15:57:00
Main_Page,Feature_store,link,93,2025-07-08T03:17:00
ETL,MapReduce,other,30,2025-07-24T15:43:00
Apache_Spark,Lakehouse,link,94,2025-07-18T21:06:00
ETL,PySpark,link,485,2025-07-01T17:27:00
Main_Page,Broadcast_join,link,458,2025-07-09T21:14:00
ELT,Category:Big_data,link,244,2025-07-25T09:54:00
Category:Machine_learning,Data_warehouse,external,167,2025-07-04T03:28:00
Main_Page,Dataframe,external,126,2025-07-02T00:24:00
ELT,MapReduce,link,226,2025-07-13T07:44:00
Data_engineering,Dataframe,external,226,2025-07-05T08:13:00
Category:Machine_learning,PySpark,other,468,2025-07-15T19:40:00
Data_engineering,Lakehouse,external,27,2025-07-08T09:26:00
Search,Broadcast_join,external,447,2025-07-27T21:06:00
Apache_Spark,PySpark,link,326,2025-07-03T06:27:00
Data_engineering,Category:Big_data,link,326,2025-07-26T11:32:00
Search,Data_warehouse,external,60,2025-07-26T11:31:00
Main_Page,Dataframe,link,216,2025-07-04T06:01:00
Main_Page,MapReduce,link,280,2025-07-11T05:16:00
Python_(programming_language),Apache_Spark,external,314,2025-07-25T20:42:00
Data_engineering,Feature_store,link,407,2025-07-04T22:47:00
Data_engineering,Apache_Spark,link,71,2025-07-03T11:28:00
Search,Category:Big_data,link,63,2025-07-06T17:48:00
ETL,Apache_Spark,link,10,2025-07-06T15:17:00
Python_(programming_language),MapReduce,link,260,2025-07-02T17:46:00
Search,Dataframe,link,6,2025-07-01T06:27:00
Search,Dataframe,other,62,2025-07-11T23:29:00
Python_(programming_language),Feature_store,link,39,2025-07-24T12:58:00
Search,Lakehouse,link,240,2025-07-08T05:42:00
Search,Dataframe,link,107,2025-07-07T23:56:00
Category:Machine_learning,SQL,link,90,2025-07-17T23:42:00
ETL,Category:Big_data,link,90,2025-07-11T12:58:00
ELT,PySpark,other,89,2025-07-27T05:16:00
Python_(programming_language),MapReduce,link,463,2025-07-21T13:00:00
Data_engineering,Broadcast_join,link,241,2025-07-11T09:31:00
Python_(programming_language),MapReduce,link,141,2025-07-08T13:14:00
Apache_Spark,PySpark,link,52,2025-07-01T17:49:00
Main_Page,Feature_store,link,274,2025-07-25T05:12:00
ELT,RDD,link,322,2025-07-26T03:27:00
Main_Page,Dataframe,link,354,2025-07-16T15:47:00
Data_engineering,Data_warehouse,link,262,2025-07-23T18:03:00
Search,SQL,link,151,2025-07-09T05:47:00
Python_(programming_language),SQL,link,493,2025-07-21T04:41:00
Apache_Spark,Dataframe,link,171,2025-07-06T09:29:00
ELT,Data_warehouse,link,443,2025-07-02T03:31:00
Python_(programming_language),PySpark,link,17,2025-07-05T18:18:00
ETL,Partition_(databases),link,65,2025-07-03T11:20:00
Apache_Spark,RDD,link,221,2025-07-11T18:08:00
Data_engineering,SQL,link,17,2025-07-13T22:32:00
ELT,SQL,external,468,2025-07-12T21:20:00
Data_engineering,MapReduce,link,368,2025-07-10T04:30:00
Python_(programming_language),MapReduce,link,250,2025-07-19T12:49:00
Category:Machine_learning,Partition_(databases),external,484,2025-07-20T01:00:00
Apache_Spark,Data_warehouse,link,150,2025-07-09T06:38:00
Category:Machine_learning,MapReduce,external,141,2025-07-21T00:18:00
Search,Lakehouse,link,277,2025-07-03T00:54:00
Python_(programming_language),RDD,external,201,2025-07-08T02:42:00
Python_(programming_language),Broadcast_join,link,463,2025-07-18T01:48:00
Python_(programming_language),RDD,link,7,2025-07-21T22:24:00
Main_Page,Dataframe,link,369,2025-07-17T11:53:00
Main_Page,Data_warehouse,link,448,2025-07-02T17:14:00
ETL,Dataframe,link,124,2025-07-09T08:50:00
ELT,RDD,link,469,2025-07-05T09:36:00
Python_(programming_language),Data_warehouse,link,118,2025-07-09T19:56:00
ELT,Category:Big_data,link,104,2025-07-27T07:12:00
ETL,Broadcast_join,link,12,2025-07-05T13:06:00
Category:Machine_learning,PySpark,link,50,2025-07-07T01:57:00
Python_(programming_language),MapReduce,link,377,2025-07-21T08:37:00
ELT,PySpark,link,274,2025-07-09T02:47:00
ELT,Broadcast_join,other,197,2025-07-13T13:44:00
Category:Machine_learning,Data_warehouse,link,415,2025-07-22T20:03:00
ELT,Feature_store,external,295,2025-07-12T23:08:00
Search,Lakehouse,link,232,2025-07-26T20:00:00
ETL,Partition_(databases),link,347,2025-07-18T20:50:00
Category:Machine_learning,Dataframe,link,68,2025-07-27T00:17:00
Search,Dataframe,link,51,2025-07-10T10:26:00
Main_Page,Lakehouse,other,162,2025-07-27T20:52:00
ETL,PySpark,link,152,2025-07-18T05:00:00
Python_(programming_language),RDD,link,342,2025-07-20T02:33:00
Search,Category:Big_data,link,336,2025-07-17T01:47:00
ETL,Dataframe,other,106,2025-07-08T10:55:00
Category:Machine_learning,Dataframe,link,303,2025-07-17T16:01:00
Apache_Spark,Data_warehouse,link,419,2025-07-08T14:38:00
Category:Machine_learning,Dataframe,link,276,2025-07-06T02:48:00
Data_engineering,Lakehouse,link,465,2025-07-25T09:26:00
Main_Page,MapReduce,link,403,2025-07-21T06:28:00
Python_(programming_language),RDD,other,245,2025-07-25T10:21:00
ELT,Dataframe,link,20,2025-07-28T15:23:00
Apache_Spark,MapReduce,external,46,2025-07-01T23:47:00
Main_Page,Apache_Spark,link,183,2025-07-05T07:24:00
ELT,SQL,link,342,2025-07-10T23:27:00
Apache_Spark,Partition_(databases),link,483,2025-07-24T10:30:00
Search,RDD,external,396,2025-07-25T02:41:00
Apache_Spark,PySpark,link,373,2025-07-08T07:10:00
Search,Dataframe,other,231,2025-07-01T19:00:00
Data_engineering,Broadcast_join,link,320,2025-07-09T04:25:00
Python_(programming_language),Dataframe,external,405,2025-07-13T14:35:00
ETL,MapReduce,external,3,2025-07-12T17:02:00
Data_engineering,Dataframe,external,483,2025-07-21T14:15:00
Search,Lakehouse,external,256,2025-07-04T11:06:00
Python_(programming_language),Partition_(databases),link,4,2025-07-09T16:23:00
Main_Page,Feature_store,link,363,2025-07-09T06:12:00
Apache_Spark,Apache_Spark,link,114,2025-07-25T07:33:00
Search,SQL,link,15,2025-07-19T11:29:00
ETL,PySpark,link,396,2025-07-24T13:33:00
ETL,Feature_store,link,493,2025-07-05T09:56:00
Python_(programming_language),Lakehouse,link,225,2025-07-02T22:52:00
Search,SQL,link,454,2025-07-23T17:47:00
ELT,Partition_(databases),link,115,2025-07-26T20:58:00
Search,RDD,link,11,2025-07-07T02:22:00
Data_engineering,Apache_Spark,link,323,2025-07-05T20:17:00
Data_engineering,Lakehouse,other,2,2025-07-27T07:15:00
Main_Page,Data_warehouse,link,158,2025-07-23T16:11:00
Apache_Spark,Category:Big_data,link,372,2025-07-16T06:13:00
ELT,Broadcast_join,link,438,2025-07-07T18:14:00
Category:Machine_learning,MapReduce,external,416,2025-07-20T06:24:00
Apache_Spark,MapReduce,link,322,2025-07-09T18:18:00
Main_Page,Lakehouse,link,251,2025-07-01T18:56:00
ETL,Partition_(databases),external,286,2025-07-10T08:07:00
Search,SQL,link,333,2025-07-03T08:03:00
Data_engineering,Apache_Spark,other,481,2025-07-11T11:20:00
ETL,Category:Big_data,link,363,2025-07-07T07:12:00
Main_Page,Broadcast_join,link,30,2025-07-09T08:20:00
Python_(programming_language),Broadcast_join,link,27,2025-07-19T16:42:00
Search,Category:Big_data,link,10,2025-07-16T08:30:00
ETL,Data_warehouse,link,161,2025-07-05T12:59:00
Category:Machine_learning,Dataframe,external,274,2025-07-28T04:42:00
Data_engineering,RDD,link,153,2025-07-07T05:16:00
Category:Machine_learning,SQL,link,190,2025-07-03T14:54:00
Python_(programming_language),Data_warehouse,link,84,2025-07-12T03:10:00
ELT,Apache_Spark,link,22,2025-07-15T20:28:00
Category:Machine_learning,Category:Big_data,external,220,2025-07-24T01:14:00
ETL,Data_warehouse,link,252,2025-07-06T06:16:00
ELT,Partition_(databases),other,349,2025-07-18T13:09:00
Apache_Spark,Feature_store,link,199,2025-07-16T03:34:00
ETL,Broadcast_join,link,125,2025-07-03T09:53:00
ETL,Feature_store,link,283,2025-07-11T02:18:00
Main_Page,Partition_(databases),other,351,2025-07-16T19:51:00
Data_engineering,MapReduce,link,464,2025-07-22T01:07:00
Apache_Spark,RDD,external,203,2025-07-23T13:29:00
ELT,Partition_(databases),external,150,2025-07-28T03:37:00
Data_engineering,Broadcast_join,link,30,2025-07-24T06:03:00
ETL,SQL,external,144,2025-07-20T11:21:00
ELT,Dataframe,link,59,2025-07-15T08:33:00
Category:Machine_learning,Category:Big_data,link,71,2025-07-10T08:37:00
Main_Page,PySpark,link,284,2025-07-14T05:48:00
Data_engineering,PySpark,link,256,2025-07-01T12:22:00
Data_engineering,Apache_Spark,link,172,2025-07-05T17:53:00
Apache_Spark,Partition_(databases),external,159,2025-07-18T01:20:00
Search,MapReduce,link,370,2025-07-07T20:38:00
Search,SQL,link,428,2025-07-26T06:28:00
ELT,RDD,link,418,2025-07-26T12:29:00
ETL,Partition_(databases),external,2,2025-07-05T12:45:00
ETL,SQL,external,122,2025-07-12T12:58:00
Category:Machine_learning,Feature_store,external,338,2025-07-11T13:43:00
Search,Apache_Spark,link,118,2025-07-23T03:25:00
Main_Page,Partition_(databases),link,390,2025-07-03T10:35:00
Main_Page,Feature_store,link,371,2025-07-05T15:04:00
ELT,Data_warehouse,link,40,2025-07-04T18:18:00
ELT,RDD,other,344,2025-07-14T11:49:00
Data_engineering,Partition_(databases),link,413,2025-07-22T03:48:00
Main_Page,PySpark,link,291,2025-07-07T07:00:00
Category:Machine_learning,MapReduce,link,38,2025-07-19T13:01:00
ELT,PySpark,link,466,2025-07-16T09:18:00
Apache_Spark,Feature_store,link,319,2025-07-10T05:58:00
ELT,PySpark,link,275,2025-07-20T22:56:00
ELT,Feature_store,link,329,2025-07-16T16:50:00
Apache_Spark,Broadcast_join,link,106,2025-07-14T14:50:00
Category:Machine_learning,Dataframe,external,17,2025-07-05T22:44:00
ELT,Broadcast_join,other,303,2025-07-06T01:49:00
ELT,Feature_store,link,86,2025-07-28T18:45:00
Python_(programming_language),Data_warehouse,link,238,2025-07-20T01:37:00
Main_Page,Category:Big_data,link,76,2025-07-08T14:24:00
Category:Machine_learning,Data_warehouse,link,234,2025-07-18T09:23:00
Main_Page,Category:Big_data,other,200,2025-07-22T04:29:00
Search,MapReduce,link,16,2025-07-28T19:01:00
Category:Machine_learning,Lakehouse,link,193,2025-07-28T11:29:00
Apache_Spark,SQL,link,96,2025-07-01T23:49:00
Python_(programming_language),Broadcast_join,link,272,2025-07-16T16:06:00
ETL,RDD,external,215,2025-07-19T20:25:00
Python_(programming_language),SQL,link,4,2025-07-01T03:41:00
Python_(programming_language),Dataframe,link,202,2025-07-05T09:27:00
Category:Machine_learning,Feature_store,link,332,2025-07-19T20:30:00
Apache_Spark,Partition_(databases),link,127,2025-07-10T14:22:00
Category:Machine_learning,MapReduce,link,201,2025-07-26T11:59:00
Apache_Spark,Lakehouse,link,146,2025-07-15T09:30:00
Python_(programming_language),PySpark,external,127,2025-07-17T16:41:00
Search,Lakehouse,link,43,2025-07-15T16:06:00
Data_engineering,Lakehouse,link,117,2025-07-03T12:06:00
Main_Page,SQL,link,355,2025-07-25T23:31:00
Main_Page,PySpark,link,251,2025-07-02T06:41:00
Main_Page,Dataframe,link,414,2025-07-02T20:06:00
