prev_title,curr_title,type,n,ts
Main_Page,Feature_store,external,220,2025-05-09T14:26:00
ELT,Data_warehouse,link,125,2025-05-10T21:42:00
Python_(programming_language),MapReduce,link,500,2025-05-04T20:27:00
Data_engineering,Apache_Spark,link,378,2025-05-09T13:01:00
Category:Machine_learning,Broadcast_join,link,112,2025-05-10T01:37:00
ETL,Partition_(databases),other,426,2025-05-11T20:02:00
Category:Machine_learning,Feature_store,link,249,2025-05-25T20:42:00
Python_(programming_language),Feature_store,link,335,2025-05-01T01:24:00
Search,SQL,link,300,2025-05-04T06:11:00
ELT,MapReduce,link,125,2025-05-09T12:59:00
ETL,Feature_store,link,81,2025-05-06T01:54:00
ETL,PySpark,link,253,2025-05-14T16:31:00
Category:Machine_learning,Partition_(databases),link,328,2025-05-16T11:26:00
ETL,Apache_Spark,link,213,2025-05-20T04:06:00
Category:Machine_learning,Dataframe,link,386,2025-05-03T04:50:00
Python_(programming_language),MapReduce,link,203,2025-05-24T13:10:00
Python_(programming_language),Dataframe,link,70,2025-05-04T12:48:00
Category:Machine_learning,Partition_(databases),link,272,2025-05-23T08:34:00
Apache_Spark,SQL,link,176,2025-05-15T13:03:00
Category:Machine_learning,Data_warehouse,link,127,2025-05-10T17:38:00
Category:Machine_learning,PySpark,link,265,2025-05-16T15:09:00
Search,Feature_store,link,465,2025-05-05T03:45:00
Category:Machine_learning,RDD,other,69,2025-05-17T09:04:00
Python_(programming_language),Broadcast_join,link,72,2025-05-23T02:43:00
Category:Machine_learning,PySpark,external,159,2025-05-07T03:08:00
ELT,Category:Big_data,link,489,2025-05-14T15:55:00
ETL,PySpark,external,332,2025-05-05T12:52:00
Main_Page,RDD,link,33,2025-05-25T06:59:00
Apache_Spark,Data_warehouse,other,43,2025-05-12T09:05:00
Main_Page,RDD,external,343,2025-05-10T03:50:00
Search,MapReduce,link,335,2025-05-11T00:12:00
Search,PySpark,link,398,2025-05-13T21:17:00
ETL,Broadcast_join,external,450,2025-05-14T13:12:00
ELT,SQL,link,232,2025-05-10T08:23:00
Main_Page,PySpark,other,198,2025-05-14T21:15:00
Main_Page,Category:Big_data,external,391,2025-05-05T08:01:00
Data_engineering,Lakehouse,external,233,2025-05-04T12:33:00
Data_engineering,Lakehouse,link,109,2025-05-13T15:54:00
Python_(programming_language),Partition_(databases),link,287,2025-05-21T03:15:00
Python_(programming_language),Feature_store,other,127,2025-05-25T09:35:00
Python_(programming_language),Dataframe,other,337,2025-05-04T19:52:00
Apache_Spark,Data_warehouse,link,283,2025-05-23T05:40:00
ELT,Dataframe,other,12,2025-05-28T15:39:00
Category:Machine_learning,Apache_Spark,link,47,2025-05-03T08:51:00
Main_Page,Apache_Spark,link,263,2025-05-23T09:54:00
Python_(programming_language),Partition_(databases),link,52,2025-05-04T23:32:00
ETL,Lakehouse,external,439,2025-05-15T02:37:00
Data_engineering,Partition_(databases),link,245,2025-05-26T04:59:00
Category:Machine_learning,Feature_store,link,249,2025-05-11T16:34:00
Data_engineering,RDD,link,320,2025-05-12T13:45:00
Main_Page,Category:Big_data,link,147,2025-05-08T19:40:00
Main_Page,Broadcast_join,link,397,2025-05-22T06:33:00
Category:Machine_learning,Partition_(databases),link,151,2025-05-24T03:27:00
Data_engineering,MapReduce,link,222,2025-05-01T03:13:00
Category:Machine_learning,Category:Big_data,link,68,2025-05-28T16:23:00
Main_Page,SQL,link,148,2025-05-23T03:28:00
Category:Machine_learning,RDD,external,160,2025-05-17T07:40:00
Search,Category:Big_data,link,356,2025-05-12T05:23:00
Search,PySpark,external,221,2025-05-27T17:56:00
Search,SQL,other,16,2025-05-22T15:57:00
ETL,Lakehouse,link,294,2025-05-04T00:40:00
ELT,PySpark,link,14,2025-05-11T23:31:00
ETL,Dataframe,link,498,2025-05-04T17:10:00
ELT,Partition_(databases),link,481,2025-05-17T04:16:00
Data_engineering,Lakehouse,other,99,2025-05-19T22:15:00
Python_(programming_language),SQL,other,287,2025-05-13T03:46:00
ELT,Feature_store,other,429,2025-05-11T04:52:00
Main_Page,Broadcast_join,link,440,2025-05-16T17:11:00
Python_(programming_language),PySpark,other,354,2025-05-24T12:32:00
Search,Feature_store,link,466,2025-05-18T03:20:00
Search,Data_warehouse,link,487,2025-05-10T10:04:00
ETL,Apache_Spark,link,346,2025-05-26T22:45:00
Main_Page,PySpark,link,350,2025-05-02T14:59:00
Main_Page,Data_warehouse,link,127,2025-05-09T00:43:00
Category:Machine_learning,Dataframe,external,493,2025-05-02T17:39:00
Apache_Spark,Feature_store,other,57,2025-05-06T17:20:00
ELT,Partition_(databases),link,138,2025-05-22T14:40:00
Category:Machine_learning,SQL,link,85,2025-05-11T19:36:00
Apache_Spark,Lakehouse,other,165,2025-05-03T05:05:00
Search,Lakehouse,link,465,2025-05-21T20:52:00
ELT,Dataframe,link,261,2025-05-20T21:44:00
Search,Lakehouse,external,448,2025-05-20T14:50:00
Main_Page,Feature_store,link,210,2025-05-27T23:42:00
Python_(programming_language),PySpark,link,291,2025-05-13T19:59:00
Apache_Spark,Partition_(databases),external,296,2025-05-16T03:26:00
Apache_Spark,Data_warehouse,external,200,2025-05-17T23:37:00
ELT,Dataframe,link,120,2025-05-06T22:09:00
Category:Machine_learning,Category:Big_data,link,441,2025-05-07T17:22:00
Main_Page,Partition_(databases),external,471,2025-05-03T11:13:00
Data_engineering,Lakehouse,link,366,2025-05-15T16:23:00
Data_engineering,RDD,link,6,2025-05-14T01:30:00
ETL,Category:Big_data,link,457,2025-05-28T01:20:00
Apache_Spark,Lakehouse,link,394,2025-05-20T16:15:00
Category:Machine_learning,Broadcast_join,link,447,2025-05-23T11:12:00
Python_(programming_language),MapReduce,link,199,2025-05-17T16:48:00
Python_(programming_language),Partition_(databases),external,55,2025-05-08T11:29:00
Apache_Spark,SQL,link,16,2025-05-26T02:43:00
Search,PySpark,link,459,2025-05-14T07:14:00
Search,Apache_Spark,external,170,2025-05-07T21:49:00
Category:Machine_learning,Category:Big_data,link,44,2025-05-18T06:33:00
Main_Page,RDD,link,418,2025-05-21T21:53:00
Main_Page,SQL,link,450,2025-05-15T06:35:00
Python_(programming_language),Category:Big_data,link,40,2025-05-24T22:07:00
Python_(programming_language),SQL,link,98,2025-05-12T04:24:00
Search,SQL,link,34,2025-05-21T13:08:00
Main_Page,Lakehouse,other,85,2025-05-04T09:18:00
Category:Machine_learning,PySpark,link,133,2025-05-09T10:59:00
Main_Page,Partition_(databases),link,279,2025-05-10T04:52:00
Apache_Spark,Dataframe,link,382,2025-05-26T16:33:00
Category:Machine_learning,MapReduce,external,84,2025-05-25T13:34:00
Search,RDD,link,79,2025-05-25T13:06:00
Category:Machine_learning,RDD,external,27,2025-05-03T00:18:00
ETL,Lakehouse,link,165,2025-05-07T07:28:00
Python_(programming_language),Partition_(databases),external,342,2025-05-09T20:46:00
Category:Machine_learning,PySpark,link,413,2025-05-05T22:34:00
ETL,Lakehouse,link,268,2025-05-22T00:50:00
Python_(programming_language),Partition_(databases),link,249,2025-05-12T15:34:00
Category:Machine_learning,Category:Big_data,external,346,2025-05-08T08:51:00
Search,Data_warehouse,link,104,2025-05-06T15:00:00
Main_Page,RDD,other,1,2025-05-26T05:23:00
Python_(programming_language),MapReduce,link,387,2025-05-17T10:25:00
Category:Machine_learning,RDD,link,285,2025-05-24T21:50:00
Search,Data_warehouse,link,355,2025-05-08T07:14:00
Data_engineering,RDD,external,162,2025-05-13T09:03:00
ETL,Category:Big_data,external,316,2025-05-21T09:52:00
Python_(programming_language),Partition_(databases),other,29,2025-05-28T13:49:00
Search,Lakehouse,link,486,2025-05-20T07:28:00
ELT,PySpark,link,158,2025-05-13T00:19:00
Main_Page,Lakehouse,external,481,2025-05-26T17:13:00
Category:Machine_learning,Lakehouse,link,454,2025-05-05T22:30:00
ETL,PySpark,link,366,2025-05-09T04:13:00
ETL,Broadcast_join,link,450,2025-05-16T18:55:00
Category:Machine_learning,PySpark,link,124,2025-05-14T15:49:00
Main_Page,Feature_store,link,296,2025-05-03T15:27:00
Main_Page,Dataframe,external,106,2025-05-24T22:44:00
ETL,Apache_Spark,link,338,2025-05-11T13:07:00
Search,Dataframe,link,448,2025-05-11T13:43:00
Data_engineering,Apache_Spark,link,356,2025-05-15T02:48:00
Python_(programming_language),Category:Big_data,link,409,2025-05-20T04:43:00
ETL,Apache_Spark,link,87,2025-05-03T01:26:00
Python_(programming_language),Dataframe,other,403,2025-05-23T08:00:00
Data_engineering,MapReduce,link,120,2025-05-18T17:22:00
Main_Page,MapReduce,link,138,2025-05-01T06:32:00
ETL,PySpark,link,446,2025-05-01T22:10:00
Apache_Spark,Data_warehouse,link,243,2025-05-07T00:19:00
Search,Feature_store,link,447,2025-05-18T02:21:00
Main_Page,MapReduce,link,81,2025-05-16T17:30:00
Search,SQL,link,345,2025-05-03T12:39:00
Category:Machine_learning,Category:Big_data,other,176,2025-05-02T01:12:00
Apache_Spark,Apache_Spark,link,294,2025-05-21T14:04:00
Search,Feature_store,link,130,2025-05-08T03:07:00
Main_Page,Dataframe,link,398,2025-05-01T02:48:00
ELT,Data_warehouse,link,40,2025-05-07T23:32:00
Category:Machine_learning,Dataframe,link,36,2025-05-24T00:29:00
ELT,PySpark,link,452,2025-05-28T16:55:00
Category:Machine_learning,Apache_Spark,external,431,2025-05-25T10:56:00
Apache_Spark,Apache_Spark,link,416,2025-05-06T17:42:00
Category:Machine_learning,Lakehouse,link,59,2025-05-16T05:45:00
ETL,Apache_Spark,external,461,2025-05-17T15:48:00
Apache_Spark,Lakehouse,link,85,2025-05-08T15:32:00
Python_(programming_language),Dataframe,other,75,2025-05-07T04:03:00
Search,Feature_store,link,260,2025-05-24T10:52:00
Apache_Spark,Broadcast_join,link,224,2025-05-08T01:34:00
Data_engineering,Lakehouse,external,174,2025-05-04T01:31:00
Main_Page,Data_warehouse,other,2,2025-05-06T05:01:00
Data_engineering,RDD,other,108,2025-05-22T20:48:00
Apache_Spark,Lakehouse,link,165,2025-05-17T00:39:00
ELT,RDD,link,355,2025-05-18T09:28:00
Data_engineering,MapReduce,link,420,2025-05-25T05:12:00
Search,RDD,link,51,2025-05-09T14:09:00
ETL,Dataframe,link,262,2025-05-08T21:21:00
Data_engineering,Category:Big_data,link,450,2025-05-12T14:56:00
Data_engineering,Feature_store,link,126,2025-05-22T00:26:00
Search,Partition_(databases),link,28,2025-05-23T08:08:00
ETL,Partition_(databases),external,240,2025-05-10T19:10:00
Apache_Spark,Category:Big_data,link,38,2025-05-18T18:03:00
Category:Machine_learning,PySpark,link,79,2025-05-25T22:21:00
Python_(programming_language),Category:Big_data,link,67,2025-05-01T23:33:00
Data_engineering,Partition_(databases),link,344,2025-05-03T20:16:00
Main_Page,Apache_Spark,other,472,2025-05-28T02:23:00
Category:Machine_learning,Feature_store,external,331,2025-05-25T18:58:00
Python_(programming_language),Data_warehouse,link,141,2025-05-16T04:17:00
Apache_Spark,Data_warehouse,link,482,2025-05-09T10:11:00
Python_(programming_language),RDD,external,174,2025-05-20T07:08:00
Python_(programming_language),Apache_Spark,other,438,2025-05-26T04:48:00
Python_(programming_language),MapReduce,link,164,2025-05-04T01:40:00
ETL,Data_warehouse,link,385,2025-05-22T23:42:00
Data_engineering,Feature_store,link,192,2025-05-01T02:23:00
ELT,MapReduce,link,483,2025-05-11T07:10:00
ETL,MapReduce,link,348,2025-05-27T06:38:00
ELT,Category:Big_data,other,140,2025-05-19T20:39:00
ETL,Broadcast_join,external,359,2025-05-23T21:59:00
Data_engineering,Category:Big_data,link,443,2025-05-18T12:08:00
Data_engineering,RDD,external,148,2025-05-07T22:37:00
ELT,PySpark,other,212,2025-05-19T00:00:00
ELT,PySpark,link,261,2025-05-28T23:22:00
ELT,Feature_store,link,417,2025-05-07T18:28:00
Search,Lakehouse,link,30,2025-05-20T04:01:00
ETL,PySpark,link,386,2025-05-01T06:22:00
Main_Page,Broadcast_join,link,18,2025-05-23T13:20:00
Data_engineering,Data_warehouse,external,385,2025-05-27T15:08:00
Main_Page,Apache_Spark,link,108,2025-05-07T09:53:00
Main_Page,SQL,link,47,2025-05-27T18:32:00
Python_(programming_language),PySpark,link,359,2025-05-28T23:29:00
ELT,PySpark,external,203,2025-05-09T23:33:00
Category:Machine_learning,Dataframe,link,469,2025-05-14T04:04:00
Main_Page,Data_warehouse,external,53,2025-05-05T02:37:00
Category:Machine_learning,MapReduce,link,462,2025-05-18T06:32:00
Main_Page,SQL,link,84,2025-05-07T15:01:00
Python_(programming_language),RDD,link,450,2025-05-22T15:57:00
Search,SQL,link,484,2025-05-24T13:55:00
Search,Broadcast_join,link,305,2025-05-27T21:40:00
Python_(programming_language),RDD,link,286,2025-05-10T19:05:00
ELT,Data_warehouse,link,244,2025-05-22T17:09:00
Category:Machine_learning,Partition_(databases),link,276,2025-05-21T08:12:00
ELT,MapReduce,link,154,2025-05-19T19:43:00
ELT,MapReduce,link,368,2025-05-07T10:00:00
Category:Machine_learning,Dataframe,link,10,2025-05-18T03:38:00
Category:Machine_learning,Data_warehouse,link,21,2025-05-26T09:59:00
Search,Apache_Spark,link,167,2025-05-06T19:42:00
Python_(programming_language),RDD,link,259,2025-05-27T04:52:00
Search,RDD,other,4,2025-05-13T00:18:00
ETL,SQL,external,370,2025-05-14T22:39:00
Data_engineering,PySpark,link,442,2025-05-28T13:41:00
Data_engineering,SQL,link,400,2025-05-19T05:11:00
Apache_Spark,SQL,link,89,2025-05-12T22:38:00
Data_engineering,Category:Big_data,other,129,2025-05-05T09:38:00
ETL,Lakehouse,link,23,2025-05-28T12:00:00
Apache_Spark,Partition_(databases),link,272,2025-05-15T12:56:00
Apache_Spark,Dataframe,link,82,2025-05-10T03:33:00
Data_engineering,MapReduce,link,16,2025-05-14T22:42:00
Data_engineering,MapReduce,link,446,2025-05-05T21:14:00
ETL,PySpark,external,445,2025-05-06T13:47:00
Category:Machine_learning,Broadcast_join,link,23,2025-05-07T13:36:00
Apache_Spark,Lakehouse,link,261,2025-05-10T03:36:00
Data_engineering,Data_warehouse,link,200,2025-05-06T18:34:00
Data_engineering,Data_warehouse,link,328,2025-05-07T02:40:00
Python_(programming_language),Lakehouse,link,129,2025-05-14T18:23:00
Data_engineering,SQL,link,102,2025-05-09T16:40:00
Search,RDD,link,446,2025-05-11T22:15:00
ELT,Data_warehouse,link,92,2025-05-16T03:33:00
Category:Machine_learning,Dataframe,external,150,2025-05-20T17:57:00
ETL,RDD,external,185,2025-05-06T21:04:00
Apache_Spark,Apache_Spark,link,392,2025-05-13T18:46:00
Data_engineering,Lakehouse,link,60,2025-05-19T17:40:00
Apache_Spark,Dataframe,link,75,2025-05-27T15:50:00
ETL,RDD,link,403,2025-05-08T00:43:00
Search,Category:Big_data,external,495,2025-05-17T09:05:00
ETL,MapReduce,link,431,2025-05-11T03:10:00
Category:Machine_learning,PySpark,link,359,2025-05-24T10:01:00
Apache_Spark,Broadcast_join,link,117,2025-05-08T17:28:00
Python_(programming_language),Apache_Spark,other,127,2025-05-28T23:07:00
Data_engineering,MapReduce,link,441,2025-05-06T02:37:00
Category:Machine_learning,Apache_Spark,link,442,2025-05-11T04:49:00
Category:Machine_learning,Data_warehouse,link,302,2025-05-26T21:10:00
Main_Page,Dataframe,link,171,2025-05-11T03:21:00
ELT,Broadcast_join,link,364,2025-05-10T12:52:00
Search,Broadcast_join,link,37,2025-05-16T06:59:00
ELT,MapReduce,link,253,2025-05-10T01:04:00
ETL,Apache_Spark,link,83,2025-05-07T07:38:00
Python_(programming_language),Apache_Spark,link,150,2025-05-12T07:49:00
ETL,Broadcast_join,other,142,2025-05-14T15:53:00
ELT,Broadcast_join,link,302,2025-05-17T03:47:00
Python_(programming_language),SQL,link,456,2025-05-01T12:16:00
Search,Apache_Spark,link,274,2025-05-22T03:32:00
Search,Category:Big_data,link,396,2025-05-19T22:55:00
Python_(programming_language),Partition_(databases),external,164,2025-05-21T07:44:00
ELT,Category:Big_data,external,4,2025-05-03T08:35:00
Data_engineering,SQL,link,130,2025-05-14T22:12:00
Python_(programming_language),Dataframe,link,437,2025-05-01T13:08:00
ELT,Partition_(databases),link,167,2025-05-05T18:41:00
Python_(programming_language),Lakehouse,other,35,2025-05-21T23:25:00
ETL,Feature_store,link,381,2025-05-27T20:18:00
ELT,Partition_(databases),link,73,2025-05-12T19:04:00
Search,Lakehouse,link,138,2025-05-01T16:25:00
Category:Machine_learning,Apache_Spark,link,291,2025-05-26T12:45:00
Python_(programming_language),Broadcast_join,link,215,2025-05-12T12:54:00
ETL,Feature_store,link,51,2025-05-20T16:36:00
ELT,Feature_store,link,150,2025-05-05T12:07:00
Main_Page,Category:Big_data,link,51,2025-05-08T19:22:00
Main_Page,Feature_store,link,226,2025-05-15T18:20:00
Category:Machine_learning,Broadcast_join,link,454,2025-05-05T17:37:00
Apache_Spark,Apache_Spark,link,348,2025-05-03T06:07:00
Data_engineering,Lakehouse,link,86,2025-05-03T22:01:00
Main_Page,RDD,link,486,2025-05-16T07:46:00
Search,Category:Big_data,link,40,2025-05-28T08:50:00
Category:Machine_learning,Lakehouse,external,465,2025-05-22T16:50:00
Search,RDD,link,412,2025-05-28T22:09:00
Category:Machine_learning,SQL,link,312,2025-05-12T02:56:00
Main_Page,MapReduce,link,16,2025-05-12T09:39:00
ELT,Dataframe,link,287,2025-05-25T06:29:00
Data_engineering,Feature_store,external,431,2025-05-11T09:26:00
Category:Machine_learning,Category:Big_data,external,484,2025-05-08T02:57:00
ETL,Partition_(databases),link,227,2025-05-25T18:18:00
ELT,Partition_(databases),link,229,2025-05-09T06:20:00
Category:Machine_learning,SQL,external,413,2025-05-17T05:51:00
Main_Page,Lakehouse,link,54,2025-05-03T14:45:00
ETL,Broadcast_join,link,342,2025-05-11T17:36:00
Main_Page,RDD,link,484,2025-05-01T08:52:00
Search,Category:Big_data,external,383,2025-05-07T23:49:00
ELT,PySpark,link,232,2025-05-21T10:14:00
Python_(programming_language),Apache_Spark,link,27,2025-05-22T23:15:00
Python_(programming_language),Apache_Spark,other,418,2025-05-20T17:35:00
Search,Dataframe,other,249,2025-05-20T00:17:00
Data_engineering,Dataframe,link,222,2025-05-13T22:46:00
ETL,Lakehouse,external,199,2025-05-13T23:04:00
Data_engineering,SQL,other,311,2025-05-16T22:00:00
Search,Partition_(databases),link,235,2025-05-11T11:48:00
Python_(programming_language),Dataframe,external,436,2025-05-10T10:24:00
Data_engineering,Feature_store,link,483,2025-05-26T15:35:00
Search,PySpark,link,246,2025-05-04T06:55:00
Python_(programming_language),Dataframe,link,362,2025-05-14T20:56:00
Python_(programming_language),RDD,link,30,2025-05-11T18:34:00
ELT,Apache_Spark,link,222,2025-05-14T05:30:00
Python_(programming_language),Feature_store,link,394,2025-05-07T09:23:00
Data_engineering,Lakehouse,link,147,2025-05-07T11:03:00
Python_(programming_language),RDD,link,338,2025-05-06T13:51:00
Search,Lakehouse,link,402,2025-05-26T02:07:00
Search,Broadcast_join,external,23,2025-05-26T18:52:00
Apache_Spark,Data_warehouse,link,90,2025-05-14T14:09:00
Python_(programming_language),MapReduce,link,315,2025-05-17T01:38:00
Main_Page,Partition_(databases),external,272,2025-05-03T07:42:00
Search,PySpark,link,106,2025-05-27T05:39:00
Category:Machine_learning,Category:Big_data,other,290,2025-05-21T01:44:00
Category:Machine_learning,Broadcast_join,link,261,2025-05-10T00:09:00
Category:Machine_learning,Broadcast_join,external,121,2025-05-12T13:34:00
Main_Page,PySpark,link,86,2025-05-13T13:21:00
Main_Page,Dataframe,external,188,2025-05-01T12:51:00
Main_Page,Broadcast_join,link,156,2025-05-17T18:03:00
ETL,MapReduce,link,361,2025-05-25T04:16:00
Python_(programming_language),Feature_store,link,396,2025-05-24T23:14:00
Search,Category:Big_data,link,275,2025-05-09T09:57:00
ETL,Lakehouse,link,343,2025-05-24T05:41:00
Category:Machine_learning,Partition_(databases),link,309,2025-05-23T03:53:00
Category:Machine_learning,Feature_store,external,361,2025-05-03T07:16:00
Data_engineering,Data_warehouse,link,303,2025-05-02T15:15:00
Search,Lakehouse,link,385,2025-05-16T17:46:00
ELT,SQL,link,18,2025-05-09T15:09:00
Data_engineering,Data_warehouse,link,424,2025-05-12T20:25:00
Apache_Spark,Category:Big_data,link,105,2025-05-18T15:16:00
Apache_Spark,Data_warehouse,link,231,2025-05-03T07:17:00
Search,PySpark,link,284,2025-05-25T19:16:00
Main_Page,Feature_store,link,479,2025-05-04T01:00:00
Apache_Spark,Broadcast_join,link,37,2025-05-11T10:14:00
ELT,Apache_Spark,external,158,2025-05-07T11:05:00
Apache_Spark,PySpark,link,64,2025-05-15T18:42:00
Main_Page,Broadcast_join,link,261,2025-05-27T04:33:00
Apache_Spark,MapReduce,link,481,2025-05-08T02:24:00
Apache_Spark,RDD,link,433,2025-05-08T03:46:00
Search,Lakehouse,link,473,2025-05-22T23:53:00
Search,Partition_(databases),link,44,2025-05-04T22:37:00
Python_(programming_language),Dataframe,link,317,2025-05-06T20:00:00
Apache_Spark,Broadcast_join,link,57,2025-05-01T00:17:00
ETL,PySpark,link,141,2025-05-08T23:22:00
Python_(programming_language),MapReduce,link,199,2025-05-20T12:57:00
Data_engineering,MapReduce,other,118,2025-05-13T04:53:00
Main_Page,PySpark,link,387,2025-05-17T17:19:00
ETL,Dataframe,external,124,2025-05-20T06:41:00
Apache_Spark,RDD,link,344,2025-05-14T15:21:00
Search,MapReduce,link,48,2025-05-19T02:51:00
ELT,SQL,link,128,2025-05-28T19:44:00
Python_(programming_language),PySpark,external,314,2025-05-23T02:20:00
Search,SQL,external,202,2025-05-14T19:11:00
Data_engineering,Lakehouse,link,293,2025-05-01T05:05:00
Category:Machine_learning,Data_warehouse,link,425,2025-05-06T04:08:00
Python_(programming_language),Dataframe,link,490,2025-05-15T06:00:00
Python_(programming_language),Lakehouse,link,361,2025-05-09T19:49:00
Main_Page,Lakehouse,link,320,2025-05-09T09:43:00
Data_engineering,MapReduce,link,434,2025-05-14T07:10:00
ETL,Data_warehouse,link,73,2025-05-26T02:14:00
ETL,PySpark,external,110,2025-05-14T16:35:00
Main_Page,PySpark,link,230,2025-05-26T18:01:00
Data_engineering,PySpark,link,34,2025-05-04T04:32:00
Search,MapReduce,external,165,2025-05-13T19:46:00
Python_(programming_language),SQL,link,176,2025-05-03T00:28:00
Main_Page,PySpark,link,405,2025-05-12T18:22:00
Main_Page,Data_warehouse,link,428,2025-05-21T06:04:00
Apache_Spark,Broadcast_join,link,329,2025-05-22T17:05:00
ETL,Lakehouse,link,478,2025-05-21T03:06:00
Python_(programming_language),Dataframe,link,454,2025-05-28T22:17:00
Data_engineering,MapReduce,link,64,2025-05-27T01:24:00
Category:Machine_learning,RDD,link,121,2025-05-19T02:28:00
Category:Machine_learning,Lakehouse,other,380,2025-05-19T03:35:00
Apache_Spark,Lakehouse,link,211,2025-05-20T09:07:00
Python_(programming_language),Partition_(databases),link,226,2025-05-09T12:33:00
Apache_Spark,SQL,external,413,2025-05-10T12:11:00
Main_Page,Data_warehouse,link,307,2025-05-07T11:00:00
ETL,MapReduce,external,195,2025-05-25T00:11:00
Search,Apache_Spark,other,431,2025-05-23T10:38:00
Search,RDD,external,402,2025-05-27T10:35:00
ELT,Apache_Spark,external,441,2025-05-07T07:56:00
Data_engineering,RDD,other,105,2025-05-25T00:28:00
Category:Machine_learning,Data_warehouse,external,298,2025-05-15T15:45:00
Category:Machine_learning,Feature_store,link,308,2025-05-26T10:15:00
ETL,Dataframe,link,150,2025-05-24T23:14:00
Apache_Spark,PySpark,link,25,2025-05-12T08:11:00
Python_(programming_language),RDD,link,360,2025-05-08T04:27:00
Category:Machine_learning,Category:Big_data,link,27,2025-05-01T04:28:00
Data_engineering,Feature_store,link,149,2025-05-21T09:52:00
Main_Page,Lakehouse,link,10,2025-05-16T18:57:00
Search,Dataframe,link,1,2025-05-05T12:14:00
Apache_Spark,MapReduce,external,500,2025-05-11T08:12:00
Apache_Spark,SQL,link,208,2025-05-10T16:09:00
Python_(programming_language),Dataframe,external,5,2025-05-11T16:32:00
ETL,Category:Big_data,link,37,2025-05-17T05:09:00
Search,Dataframe,link,286,2025-05-07T21:54:00
Apache_Spark,MapReduce,external,325,2025-05-03T02:07:00
ELT,Lakehouse,external,133,2025-05-25T10:54:00
Apache_Spark,Dataframe,link,375,2025-05-13T03:56:00
Apache_Spark,MapReduce,link,155,2025-05-26T05:50:00
Search,MapReduce,other,220,2025-05-24T22:53:00
Main_Page,Lakehouse,link,95,2025-05-06T07:43:00
Search,Feature_store,external,142,2025-05-07T13:01:00
Python_(programming_language),Category:Big_data,link,359,2025-05-22T18:55:00
Search,Feature_store,link,71,2025-05-18T05:48:00
Python_(programming_language),Feature_store,link,294,2025-05-16T13:18:00
Python_(programming_language),PySpark,link,497,2025-05-03T12:05:00
Data_engineering,Feature_store,external,145,2025-05-06T02:23:00
ETL,MapReduce,link,338,2025-05-06T06:37:00
Apache_Spark,Broadcast_join,external,81,2025-05-20T08:59:00
ETL,SQL,link,162,2025-05-21T10:06:00
Python_(programming_language),SQL,external,237,2025-05-09T15:21:00
Category:Machine_learning,Lakehouse,link,258,2025-05-06T00:36:00
Main_Page,Dataframe,link,374,2025-05-02T03:43:00
Search,Category:Big_data,link,281,2025-05-21T15:29:00
Search,Lakehouse,link,115,2025-05-02T03:08:00
ELT,Broadcast_join,link,427,2025-05-26T17:54:00
Main_Page,Category:Big_data,external,370,2025-05-12T04:29:00
Data_engineering,RDD,link,368,2025-05-27T20:01:00
ETL,Partition_(databases),link,491,2025-05-05T11:59:00
Search,Lakehouse,other,392,2025-05-20T14:43:00
Category:Machine_learning,MapReduce,link,427,2025-05-22T21:51:00
ELT,RDD,external,50,2025-05-08T03:37:00
Category:Machine_learning,Feature_store,other,376,2025-05-20T04:55:00
ETL,MapReduce,link,327,2025-05-19T14:37:00
Main_Page,Feature_store,link,459,2025-05-08T23:39:00
Search,RDD,other,36,2025-05-04T20:09:00
Apache_Spark,SQL,link,308,2025-05-23T16:44:00
Python_(programming_language),Dataframe,link,150,2025-05-20T06:26:00
Category:Machine_learning,Apache_Spark,other,200,2025-05-07T08:34:00
Category:Machine_learning,Apache_Spark,link,383,2025-05-05T21:43:00
Category:Machine_learning,Partition_(databases),link,407,2025-05-17T22:34:00
ELT,MapReduce,link,484,2025-05-10T20:05:00
Apache_Spark,SQL,link,22,2025-05-10T09:45:00
Category:Machine_learning,RDD,link,198,2025-05-08T13:40:00
Search,Feature_store,link,349,2025-05-28T01:36:00
Python_(programming_language),Data_warehouse,link,69,2025-05-16T14:25:00
ETL,RDD,link,390,2025-05-10T17:57:00
Category:Machine_learning,SQL,link,448,2025-05-04T09:35:00
Apache_Spark,Lakehouse,link,439,2025-05-28T03:14:00
ETL,Apache_Spark,link,369,2025-05-26T02:12:00
Search,Data_warehouse,link,413,2025-05-05T14:53:00
Main_Page,Data_warehouse,link,114,2025-05-24T06:32:00
Python_(programming_language),Broadcast_join,external,310,2025-05-21T04:02:00
Data_engineering,PySpark,link,316,2025-05-27T18:23:00
ELT,Category:Big_data,link,35,2025-05-28T15:57:00
Main_Page,Partition_(databases),link,453,2025-05-14T19:05:00
Category:Machine_learning,Apache_Spark,other,92,2025-05-04T19:49:00
Python_(programming_language),Dataframe,link,120,2025-05-14T15:11:00
ETL,Data_warehouse,link,401,2025-05-01T02:48:00
Category:Machine_learning,SQL,other,297,2025-05-05T09:44:00
ELT,Broadcast_join,other,469,2025-05-18T03:46:00
Category:Machine_learning,Feature_store,link,52,2025-05-14T04:42:00
ETL,Apache_Spark,external,365,2025-05-17T00:39:00
Data_engineering,Feature_store,external,453,2025-05-09T13:37:00
Data_engineering,Category:Big_data,external,155,2025-05-17T16:42:00
ETL,Lakehouse,other,201,2025-05-28T11:57:00
